nnz,ASpT_time,ASpT,Sputnik_time,Sputnik,RoDe_time,RoDe
257624.6,1.1044800000000001,853.6171084000001,125.9851778,19.392153399999998,0.6842368000000001,1064.0960718
275283.8,1.4125504,656.1649138,222.9073876,8.159143199999999,0.7712768,929.2758004
286224.8,1.476864,587.198568,233.097011,5.0128552,0.8179712,928.0591602000001
297376.4,1.1945856,714.9184966,97.60809079999999,14.7791506,0.6668288,1176.1948408000003
303657.6,1.6455743999999999,606.7345048,261.3936066,6.932932799999999,0.9388032000000001,869.8876354
309692.0,1.142144,737.8291558,138.5646046,17.2252242,0.6957055999999999,1312.1803720000003
321618.2,1.022688,899.3190832,118.20994520000002,23.937650799999997,0.6871039999999999,1247.9320771999999
325731.2,1.4307007999999999,711.6002566,425.7443932,7.939279599999999,0.8634368,1055.2300652000001
328289.4,1.382944,728.9305058,335.63504880000005,14.3824162,0.8349696,1093.7930356000002
331431.8,1.8303359999999997,540.7281144,589.0621462,3.1011712,1.0409983999999999,856.400128
337184.6,2.120896,472.91836759999995,420.37862019999994,6.991145999999999,1.0678272,858.4039552
343217.6,1.4908416,728.8713968000001,291.0728204,13.290269000000004,0.9433088000000002,1039.879677
351378.2,1.3508736000000001,712.0548600000001,159.55190080000003,13.8028506,0.8960000000000001,1043.7023922
358424.0,3.029536,332.9199456,653.10352,3.6859877999999995,1.2255232,809.916017
373925.2,2.0062464,602.5771292,294.0235804,18.329336199999997,0.8572928,1247.4755576000002
380484.2,1.9246336,615.5282119999999,182.2511092,5.9355018,0.8601599999999999,1137.8445162
383963.2,1.023968,980.1866858,57.5614982,21.509228,0.6985728,1412.240803
392772.4,1.6965823999999998,716.0706938,196.7917064,18.427703799999996,0.8349696000000002,1282.0757628
402840.2,1.5588032,740.8710982,242.9380632,6.448645600000001,0.9099264,1157.3966580000001
415822.8,2.8941184,486.4401392,1967.5879424,2.0495088,1.4133247999999998,819.7969307999999
423815.6,1.3544576,893.0213328000002,151.4473458,38.600749,0.9383936,1288.2724622
429735.2,1.7759872,883.7249712,425.25552279999994,25.599740199999996,0.9732095999999999,1315.015903
444092.6,1.9528767999999999,631.8230372,407.340436,6.0277722,1.056768,1116.4612181999998
466766.0,2.1772224,623.5758261999999,846.4668853999999,2.8437289999999997,1.4084096,899.6894122
476977.8,3.2647424000000003,829.3571390000001,262.7121108,7.81949,0.9691136,1290.5796884
491715.6,1.9216832,803.112406,466.04185959999995,16.3257438,1.0375168000000001,1322.2861767999998
503336.2,2.209056,691.0950666000001,351.8773208,8.7143098,1.1829247999999999,1143.7545664000002
514796.8,2.6539007999999997,916.6135912,420.1091026,29.078943200000005,1.1065344,1288.624327
531155.4,2.065408,769.05764,158.2567416,40.0380572,1.009664,1388.5747944
546860.4,2.4223808,608.8958319999999,657.1911161999999,3.3720514,1.3348864,1070.1056268
554664.4,1.7265920000000001,1014.2704202000001,411.44689579999994,22.7358542,1.1976703999999998,1225.7184352
559355.2,1.7991616000000001,870.3177254,253.52622380000003,6.6051488,1.1448319999999998,1257.4295276
564924.4,2.4313152000000002,842.1602378,1395.2497254000002,5.9746293999999995,1.3494272000000003,1201.8288028000002
571834.4,2.4570752,758.3186870000001,779.1556628,21.246740999999997,1.457152,1097.2529174
585405.6,2.2704768,858.8280864000001,467.036766,14.8180834,1.2476416000000001,1231.370203
594397.0,2.220928,736.5731444,920.4844661999999,2.8549681999999996,1.6324607999999998,962.1333115999998
601201.4,3.0301055999999997,523.0984724000001,682.0702146000001,5.777651199999999,1.4944256,1098.0082426000001
610559.4,2.1741824,896.6398658,330.13452680000006,52.1578828,1.0723328,1591.6729618
633955.2,3.1604736,598.2338214,1096.0554015999999,2.2428470000000003,1.6259071999999999,1030.8915422000002
650805.2,2.4389887999999997,758.4615424000001,2779.8834412,3.9492068,1.4481408,1172.3136516000002
667701.0,2.5290176000000004,784.3677916,507.87000559999996,30.003389400000003,1.2929024000000002,1453.1146305999998
690332.6,2.6876096,791.470915,950.7309583999998,7.3382016,1.557504,1187.5628996
709591.4,2.7772799999999997,700.817067,1359.4658816,1.6946982000000002,2.0772863999999998,890.9521456
715926.8,2.191328,895.971538,129.2709916,42.332584000000004,1.1159552000000001,1717.2458225999999
726676.0,3.1489984000000004,720.3963516,1767.1599778000004,5.5105544,1.9896319999999998,998.5294925999999
742096.8,1.8294720000000002,1039.9002566,373.734606,12.781085000000001,1.4409728000000002,1329.8299250000002
761753.0,1.8525056,1079.0566394,455.75986620000003,8.5110422,1.5872,1258.7681704
766396.0,3.0318592000000004,647.1222626,1426.1217284,1.3757408,1.9068928,1028.9202864
780075.4,3.9103231999999997,595.1173878000001,1639.9358180000004,33.3531408,1.9836927999999996,1086.6023644
805116.6,3.3754304000000004,803.9920816,2607.4413236,32.393887400000004,2.0748288,1160.4111348
822901.2,3.3196992,758.4840074000001,1320.741436,11.000754200000001,2.1012479999999996,1085.2348112
834456.6,3.5565376,721.1728922,3280.1685548,2.6095368,2.4373248,986.4131536000001
851759.6,3.5149376000000006,678.6464188,1642.965161,2.0134928000000003,2.1153792000000005,1046.8228494
884889.6,3.3045824,881.836123,1779.5229226,48.78070219999999,2.065408,1287.1292384
903307.6,3.5803392,833.4639756,2055.9785652,10.8447268,2.2812672,1142.0890972000002
929984.8,3.7409279999999994,877.0571557999999,4200.0864518,19.7738558,2.3953408000000005,1191.6480778
953988.2,4.4107328,737.6233765999999,1763.6759346,15.2683582,2.1905408,1221.5088891999999
969471.2,3.0454144,1134.7595118000002,1526.277321,62.393795200000014,1.9851264,1479.3924146
983994.6,6.2821824,598.4803266,4783.9290926,9.969578199999999,2.7836416,1029.7525375999999
1001910.6,3.6890175999999997,865.1742364000002,745.1310119999999,4.983530399999999,2.077696,1316.5273362
1017312.2,2.3802943999999995,1240.5696704000002,1446.2355874,58.890242799999996,1.8673663999999999,1639.9986424000003
1032407.2,3.2362111999999996,950.6899596,1395.5342483999998,10.6948884,2.1051392,1304.500273
1064448.2,3.7024192,755.2740455999999,1775.1100966000001,14.979987200000002,2.2460416,1359.798353
1091763.8,3.5077568,945.2922908,2370.9539541999998,20.5781948,2.5563136,1241.5939002
1143390.6,2.9677567999999996,1264.3633402,1392.3706650000001,29.3982208,1.9593216000000002,1619.1412432000002
1169146.6,2.768128,1270.5583458,202.35120999999998,17.563997200000003,2.1716992,1538.5321159999999
1196184.2,6.722214399999999,694.7677744,4664.937784,9.4132112,2.9224959999999998,1150.2547006
1215865.0,5.601951999999999,612.1287258,5915.6089966,1.3857566,3.4580479999999993,984.6806346
1234194.0,5.632198399999999,734.0309528,4182.1026246,58.0291062,2.9392896,1263.617616
1277560.2,5.4492736,675.4170978,5087.2635254,0.7582876000000001,3.3714176,975.2547918
1311823.2,3.6528511999999997,948.9448495999999,2090.2635634,9.348035000000001,2.8043263999999994,1247.6241554
1342108.0,2.829408,1285.9493078,874.5494537999999,41.9016228,2.3689216,1519.9062701999999
1413598.6,7.378764800000001,518.243895,6137.0894898,3.1725392,4.343808,843.8268277999999
1450915.0,3.0601408,1259.9002274000002,1088.2148399999999,23.337200199999998,2.6054656,1501.827299
1479951.0,3.776,1222.6812316,1331.3570624,60.34334160000001,2.9601792,1533.8668527999998
1503451.4,6.718003200000001,704.4339137999999,11970.6931022,15.601029000000002,4.7271936,936.4736256
1549152.8,5.213996799999999,929.6870568,2108.7016786,6.510828200000001,3.8510591999999995,1162.3053808
1592455.0,5.1762944,964.8532498000001,5462.9322736,7.595667000000001,3.66592,1198.7477054
1640691.4,5.2363328000000005,951.0065554,7955.385768199999,16.103449199999996,3.8303743999999993,1213.2156262
1668245.4,4.584415999999999,1175.7486145999999,2690.736821,27.083975400000003,2.9904896,1527.9644648
1706712.0,4.511731200000001,1244.6026238,3497.7170722,19.8275568,3.0443519999999995,1575.1875389999998
1733524.4,3.3055744,1393.1502237999998,1348.258429,6.503779400000001,2.7271168,1710.1230794000003
1761469.0,5.0037824,1138.103351,4307.673376600001,28.313670000000002,3.5201024000000003,1414.8254222
1789489.6,3.5250368,1345.3746434,792.497168,28.538133400000003,3.0029824,1584.3504262
1837369.8,5.2692928000000006,1008.55835,7407.8607956000005,43.143360200000004,4.253696,1231.3836529999999
1894726.0,4.8171007999999995,1125.2738018,5295.0687284,21.6487784,4.035788800000001,1296.7147252
1916928.0,2.8027264,1750.9153904,256.42844260000004,19.137252,2.916352,1682.6970246
1937298.8,4.479993599999999,1290.5936228,4608.9462637999995,57.681080599999994,3.7394431999999993,1505.50557
2010615.6,3.7489472,1389.4273088,558.1928574000001,28.270591399999994,3.2714752,1593.2688422
2054664.4,9.3343232,1017.6310040000001,9360.015377799999,25.7391368,4.162969599999999,1391.2414696
2102133.0,8.4502016,888.2827503999999,12660.698294000002,5.197248399999999,5.4079488,1129.121213
2153964.8,7.8892032,864.6623088,18539.876138400003,11.8275372,5.6096768,1218.0079486
2272033.6,6.958726400000001,1019.7833381999999,4944.5029572,10.426628000000001,5.4626304,1199.4898137999999
2345476.0,9.3287808,963.0556312000001,17189.060934600002,10.4334756,5.548032,1240.4662294
2407004.6,5.78064,1256.6466966,11601.076155,46.9634706,4.3210752,1468.3501
2496202.4,5.1174143999999995,1350.1692636,3934.9516425999986,55.48163719999999,4.388659200000001,1534.6426199999999
2638593.8,5.696134399999999,1294.0110126,2889.6986754,15.1541696,4.4967936,1591.8792079999998
2708294.0,6.641299200000001,1227.8469218000002,4330.7964782,11.0845744,5.548646400000001,1400.6340785999998
2852027.0,5.884979200000001,1311.1292864000002,3475.8849486,60.800115000000005,5.1914752,1502.6381972000001
3050012.0,8.6906754,1230.8397702000002,27570.2313108,6.282269,6.176768,1486.7748922
3115650.4,13.3285246,1053.2038816,64557.604626600005,12.6918692,8.0060416,1246.6267476
3184902.4,9.1912258,1051.4828632,11374.860882800001,15.859658600000003,6.5959936,1332.775328
3328215.2,7.369139199999999,1251.4335968,5352.775659399999,34.097682000000006,6.660096,1359.5629568
3427312.4,10.5209856,1004.2412376,26476.3344238,1.1002745999999999,7.610367999999999,1247.5552624
3630202.4,10.918899199999998,1152.1522651999999,16858.9172594,29.402792600000005,7.9087616,1365.7469408000002
3779904.2,8.691526399999999,1310.7349724,8886.350024399999,7.4123502000000006,7.6367872000000006,1416.7661146
3830644.2,10.6168126,1306.4504743999998,41611.058270199996,7.7782160000000005,7.9069183999999995,1442.3085788
3892400.2,9.0175488,1187.515927,10842.7735842,5.7266764,8.3388416,1261.1315054000002
4116761.0,13.0244288,1036.9846831999998,30985.5151548,10.9614226,8.656076800000001,1387.062496
4272673.6,6.938566399999999,1604.1962786,1723.696298,30.4239866,6.230220800000001,1787.1454006
4364665.0,7.6896192,1512.1682876,2007.1499686,62.08842979999999,7.0141952000000005,1669.8828820000003
4419801.4,10.615526599999999,1439.0446058,18898.9982486,59.76384420000001,7.390412800000002,1664.0760478
4599196.8,13.1770048,1236.3290224,35740.092975,41.312369000000004,8.4977664,1493.370313
4859995.2,16.3707648,1025.5526138,19571.4116758,8.6999636,11.909939399999999,1249.0319666
4998778.0,23.271917000000002,649.4882082,77542.7619626,1.121528,15.264768,960.9624436
5143735.8,13.0407298,1175.0764982,40148.5450442,6.032429,11.2486402,1312.1665308
5359526.2,14.9464258,1167.9974601999998,61233.05673240001,12.8007374,11.6062208,1322.0410698
5416358.0,11.0813184,1251.2870566,2548.4634766000004,5.4408772,10.01984,1383.8422022
5707557.0,21.5849156,928.6548409999999,137803.3455932,7.8512698,14.184857599999997,1166.9708392
6080362.0,13.0180544,1322.839597,10972.2721926,9.3193406,11.4753538,1492.0375948
6410755.8,20.8873606,1023.8822852000001,61900.5249266,3.7851158000000007,14.682317000000001,1252.7203946
6712635.4,13.873631800000002,1434.6152054,7128.9340884,48.6478244,12.4207104,1575.4031117999998
7252128.4,17.802201399999998,1346.5462426,81572.6562396,82.9178076,13.6615936,1510.8733132
7660404.4,21.9825538,1013.8630430000001,77472.969629,1.1172132000000001,16.221184,1249.1244290000002
8020859.4,13.443366400000002,1568.7329424,4099.0616944,9.4284508,12.657664,1666.2827680000003
8513334.8,19.361511,1356.4531350000002,38053.3962648,19.3557072,17.688781,1382.8364428
8843667.4,19.8194366,1287.8544836,81238.2207184,33.2183894,17.382809800000004,1441.3734784
9463609.4,17.010073600000002,1522.938858,14763.982160200001,226.39161900000005,15.907021,1609.3962964
10229720.0,22.875245200000002,1279.1535096,93793.68667,8.649356400000002,20.16256,1424.0752148000001
10608219.6,15.8590974,1729.2498768,2852.4074648,32.82405659999999,15.595315,1774.8013500000002
11252002.8,18.1298176,1603.5706372,7488.8415038,6.611704399999999,16.1847294,1807.9859394
11850570.4,21.4052094,1500.9467565999998,6863.1458986,5.5148858,18.5612288,1724.9804608
13229683.8,31.302150599999997,1322.2297162,32545.8231934,21.1428416,22.694092599999998,1580.1023186
13987853.2,55.3382388,1100.4384089999999,23044.442629799996,60.8817122,39.4278912,1154.6134088
14614198.8,46.2378568,1033.3188108,100179.75014660001,4.3167108,36.1310202,1180.7631856
15686568.8,52.34990799999999,1301.1676566,795.6832458,96.3524214,36.313293,1445.2569556000003
16953351.2,81.11610199999998,871.4538317999999,45151.1621094,0.982975,56.5325822,991.1370396
17550675.0,23.925356799999996,1877.9126214,26466.8664064,1.6975840000000002,27.0178302,1662.9668064000002
17588875.0,24.1475838,1864.6802548,26595.720703,1.6930361999999999,26.907442800000002,1673.4225166
17684777.6,25.243814200000003,1804.0593027999998,21285.264178600002,214.3245854,27.632435800000003,1641.6747692000001
18802586.2,70.694714,912.0850868,41687.24257799999,1.8594118000000002,50.0996102,1113.3760488
20042601.8,59.065632599999994,1234.3126774,69861.1390626,1.597846,47.96088340000001,1282.8186774
20970595.2,94.42729019999999,737.7428995999999,46181.298535199996,2.1536364,63.402803199999994,963.2062383999998
22222769.8,68.5794044,1010.5145468000001,71097.8697266,10.9543776,54.2269446,1149.7317718
23523277.2,77.57860939999999,940.893605,110134.3469178,149.9373742,61.7267196,1082.0162876
25588985.4,97.39171459999999,839.7770189999999,38539.353125,1.0229796,70.294732,1067.3149486
27105612.8,76.13859260000001,1163.8979000000002,52712.022461,2.5220507999999997,59.15177,1299.7373082
28795630.2,48.218778400000005,1569.1978894,32220.4016112,81.367344,46.500250400000006,1614.674922
31798955.8,72.1280182,1303.6726164,80694.1730468,2.6643695999999997,65.35720979999999,1419.5822414000002
36358185.0,92.7712524,1210.5323444,79944.2984376,1.4985964,83.8719474,1325.2944406
38826309.6,112.17172380000002,1106.3358794,240244.725586,1.7704878000000002,98.2415366,1174.3970332000004
45964441.0,116.55352340000002,1135.1777542,52696.26063240001,50.478923599999995,111.1148542,1165.0490065999998
57860175.8,109.908934,1484.942536,111671.846875,0.9722235999999999,104.0642046,1507.5139432
69200067.2,131.0339402,1531.3090780000002,122399.3078124,1.302479,125.4893554,1539.7130012000002
85560708.8,165.637401,1435.4413328,113096.1265626,1.1939047999999999,155.79217699999998,1539.2174401999998
102024532.4,187.020343,1444.4401211999998,99707.0234374,1.4305782,167.02709959999999,1607.6273257999999
136326234.6,251.99580379999998,1575.2123302,51070.365625,1.0354117999999999,243.1199218,1672.7568022
283073458.0,426.56460599999997,1698.847121,424633.875,1.7065709999999998,411.799561,1759.7591690000002
