nnz,ASpT_time,ASpT,Sputnik_time,Sputnik,RoDe_time,RoDe
303657.6,0.8370367999999999,300.8347076,260.31554420000003,1.7505696,0.37621760000000004,549.434923
309692.0,0.5837824,369.3608862,137.6714778,4.3658592,0.3710976,538.3522055999999
321618.2,0.545376,411.49292679999996,117.53635800000002,6.0958726,0.3561472,589.1089888
325731.2,0.895776,319.019916,424.76093439999994,1.9985703999999997,0.4743168000000001,493.8422928
328289.4,0.8418688,315.1822654,334.46441539999995,3.6661818000000004,0.40181759999999994,531.6426429999999
331431.8,1.035424,256.81860359999996,587.6565978,0.7794918,0.45404159999999993,532.0665280000001
337184.6,1.1677888,221.67027360000003,419.1238072,1.7695578,0.5128192,435.7241736
343217.6,0.7586432000000001,335.8888636,289.84544960000005,3.3698534,0.4620288,479.6197173999999
351378.2,0.6475968,388.09650159999995,158.4861124,3.5094237999999995,0.4005888000000001,566.3689378
358424.0,1.7257792000000003,150.8870516,651.5808411999999,0.9282152,0.5545983999999999,426.81898160000003
373925.2,1.0997952000000002,262.5954306,292.8791522,4.7043692,0.4800512,528.8280876000001
380484.2,0.9863552,305.94479540000003,181.1142656,1.4943899999999999,0.39280640000000006,622.1420926
383963.2,0.5654336000000001,445.163209,56.8989694,5.4537374,0.42352639999999997,592.7298476
392772.4,0.9348096,319.8745166,195.7617648,4.6855937999999995,0.46141439999999995,558.7426684
402840.2,0.8384768000000001,349.5850858,241.78852079999996,1.6210574000000002,0.457728,597.748151
415822.8,1.7983424,205.8539726,1965.3943114,0.515161,0.7440384,411.9309706
423815.6,1.0070016,295.5149794,150.302311,9.9466964,0.499712,543.3883648000001
429735.2,1.1543807999999998,371.8803134,423.8878608,6.564384800000001,0.5535744000000001,546.8723032
444092.6,1.1496384000000002,285.0137706,405.8691634,1.5206975999999999,0.4763648,621.2176698
466766.0,1.2904255999999998,289.131423,844.7047638,0.7159508,0.6324224,497.7710852
476977.8,1.5987072000000002,381.35853399999996,261.4040604,1.972186,0.5326848,609.3263132
491715.6,1.4264576000000002,290.05025259999996,464.48845659999995,4.1457818,0.5533696000000001,630.0686413999999
503336.2,1.0492671999999998,353.54474300000004,350.46440799999993,2.2073926,0.5445632,626.426368
514796.8,1.5607872,350.37847200000004,418.9575223999999,7.5133948,0.5464064000000001,655.4796482
531155.4,1.6003072,217.52885799999999,157.3392338,10.3490724,0.4837375999999999,709.0695781999999
546860.4,1.4374976,263.5257778,655.4861572,0.847683,0.6909951999999999,523.1313464
554664.4,0.9480768000000002,477.86974439999995,410.02740859999994,5.7967812,0.6090752,634.8415786000002
559355.2,0.973376,423.7398258,251.98735660000003,1.6633148000000002,0.5306367999999999,694.0231299999999
564924.4,1.5494272000000002,357.53665739999997,1393.3639404,1.5051105999999999,0.7614464,580.6588032
571834.4,1.470432,351.3589492,777.1588518,5.4753533999999995,0.7438336000000001,510.92263719999994
585405.6,1.4885823999999999,391.9903998,465.6314492,3.7604209999999996,0.6115328,640.5905062
594397.0,1.0678784000000001,370.98924180000006,918.2501067999999,0.7171124,0.7346176000000002,530.2438198
601201.4,3.1126783999999996,195.4060104,679.7666151999999,1.4588078000000002,0.7288832000000001,588.0295314
610559.4,1.4860288,308.5301838,328.7226378,13.4479322,0.6889472,596.077682
633955.2,1.9341567999999998,277.2439908,1093.6264648000001,0.5622963999999999,0.8235008,530.883434
650805.2,1.3934080000000002,343.3543274,2777.7996001999995,0.9935286,0.7659520000000001,550.5539722
667701.0,1.978112,231.59269239999998,506.1394385999999,7.7187686,0.8042496,563.0625524
690332.6,1.7967935999999998,338.1823948,948.4707902,1.8507372,0.8771584000000001,570.0532236
709591.4,1.5494208000000003,339.9214148,1356.397351,0.42489800000000005,0.9086976,513.2904426000001
715926.8,1.4886719999999998,325.6278738,128.2287606,10.911202000000001,0.7346176,674.2444848
726676.0,1.9146688,349.62576620000004,1764.4150788000002,1.39343,1.0014720000000001,477.3442222
742096.8,1.0588416,454.1023988,371.6599824,3.2607200000000005,0.8452096000000001,576.2764308
761753.0,0.9866943999999999,505.10841180000006,453.6102998,2.1502192,0.7974912,619.2544828
766396.0,1.6750591999999997,292.842434,1423.4114257999997,0.3445902,0.9578496,513.6430670000001
780075.4,2.7069952,198.9890852,1637.142773,8.551895799999999,1.0221567999999999,545.0575956
805116.6,2.3122176,268.8313768,2604.7239672000005,8.519037399999998,0.9060352,584.6452462
822901.2,2.0444736000000003,357.5990372,1317.8021632,2.8175377999999998,1.0162175999999998,559.1434594
834456.6,2.0234815999999998,331.5368002,3276.971393,0.6561695999999999,1.2427264,453.0512302
851759.6,2.0951616,309.8090618,1640.0623656,0.5049216,1.1083775999999999,500.4186705999999
884889.6,2.0393920000000003,360.91848279999994,1777.0149860000001,12.769809399999998,1.2005376,493.8690428
903307.6,2.1005184,360.2275962,2052.8597372,2.7866098,1.2361727999999998,482.05197759999993
929984.8,3.4505024000000004,370.098256,4196.9401148,5.1347949999999996,1.1915263999999999,578.3432304
953988.2,3.0151808,267.930154,1760.523065,3.9630194000000003,1.2105728,514.5297995999999
969471.2,1.7941696,501.3057038,1523.628043,16.4036544,1.1913216,532.5388535999999
983994.6,4.296857600000001,230.756313,4779.8808486,2.5644453999999994,1.50016,444.3442222
1001910.6,1.8898496000000002,427.851215,742.1380615999999,1.2534193999999999,0.9007104,730.9433501999999
1017312.2,1.3646848000000003,491.30414279999997,1444.1928534000003,15.357241400000001,1.2464127999999999,529.9155938
1032407.2,1.8517696000000001,462.02546599999994,1392.904988,2.7086916,1.1651072,606.807329
1064448.2,2.0138368,340.708944,1772.7078123999995,3.7938636000000003,1.1421696000000001,747.2320506
1091763.8,1.6597439999999999,462.35143120000004,2368.2487106,5.385841,1.5489023999999998,472.05514800000003
1143390.6,1.9511808,500.225906,1389.4664232,7.6075576,1.4553088000000003,535.353444
1169146.6,1.3988863999999999,568.1851594,200.228656,4.444426999999999,0.9445376,812.4121418000001
1196184.2,4.7305472,293.2444896,4660.7423858,2.3845822,1.5876096,550.257641
1215865.0,3.2072384,268.3211198,5911.076965599999,0.3470368,1.7027072,506.9296696
1234194.0,3.9852992,243.9393492,4177.891517,15.645955,1.3590528000000002,687.6124162
1277560.2,3.3452672,304.24067320000006,5082.121386600001,0.1897904,1.6234496,519.6293416
1311823.2,1.9637888000000001,441.36712479999994,2086.8446472,2.3671156000000004,1.29024,703.435144
1342108.0,1.6972416,551.690243,870.9672980000001,10.901975,1.4809088,580.6801346
1413598.6,4.3737088,258.9630856,6131.4678896,0.7936719999999999,1.7551359999999998,565.5800716
1450915.0,1.9289280000000002,511.0882808,1085.119702,5.989652399999999,1.3207552,761.8239542000001
1479951.0,2.2334080000000003,508.80936340000005,1327.4210732000001,16.0408232,1.6216064,702.4964438
1503451.4,6.436051000000001,313.9371104,11965.6618956,4.034581999999999,2.0226048,523.3974142
1549152.8,2.9524032,447.6633772000001,2104.5929684000002,1.6415201999999998,2.2433792,457.71684940000006
1592455.0,3.1227904,419.3877158,5456.9086746,1.9346945999999998,2.0432896000000005,512.1984882
1640691.4,3.1734016,377.512456,7950.1492478,4.141173799999999,1.7901567999999997,687.751764
1668245.4,2.805632,515.5640434,2686.8944892,7.035739600000001,1.4782464,807.6624246000001
1706712.0,3.1141504,472.13623820000004,3493.6512856,5.080254999999999,1.415168,864.1825059999999
1733524.4,2.1916736,554.5234699999999,1344.6648069999999,1.6355182,1.2304384000000002,921.6272966
1761469.0,2.9663872000000002,528.7701559999999,4302.7064178,7.3689540000000004,2.1530624000000005,540.774709
1789489.6,1.9812480000000001,593.2945896,789.4569216000001,7.283803799999999,1.6922624,693.1310652
1837369.8,2.7165056,488.262659,7402.314888400001,11.8879208,2.0133888,667.2491947999999
1894726.0,2.9801408,452.64070060000006,5289.6249022,5.5701422,2.1346304,667.276998
1916928.0,1.6733888000000001,733.1454166000001,252.9751006,4.849623,3.4478079999999998,355.8301256
1937298.8,2.8456768,464.60070799999994,4604.139073,15.213283200000001,2.4078336,573.367223
2010615.6,1.9614336,660.6350476,554.6602614000001,7.2584886000000015,2.2104063999999997,622.8563752
2054664.4,5.9374656,439.6868724000001,9354.1812102,6.649270800000001,2.393088,556.5967023999999
2102133.0,5.757984,364.4345426000001,12652.774712999999,1.3162281999999998,2.6220543999999997,539.4963846
2153964.8,4.7440832,389.9619562,18532.4449188,3.0008954,2.5434112,664.1498576
2272033.6,3.3250879999999996,496.50319179999997,4938.6834046,2.6495484,3.2415744,457.86334020000004
2345476.0,5.746432,408.6287896,17180.616631999997,2.6511774000000004,3.185664,477.7991122
2407004.6,3.4233728,552.6965782,11596.183612,12.655211,2.0772863999999998,763.280164
2496202.4,2.8404032,587.8981673999999,3929.4007690000008,14.691958999999997,2.34496,700.5009494
2638593.8,3.0578176,593.3484156000001,2884.2375122000003,3.8701102,2.604032,702.9375092
2708294.0,3.1595072,574.3908442000001,4323.842810200001,2.8106022000000004,3.0844928000000005,577.2407099999999
2852027.0,3.260608,576.9902368,3469.6862883999993,16.6127284,2.1993472,882.3968556
3050012.0,5.791328,523.770274,27560.6593628,1.5879967999999998,3.3728512000000004,687.8523298
3115650.4,7.0127358,500.83602600000006,64546.763623000006,3.2315792,4.649164799999999,473.94496760000004
3184902.4,5.5595392,474.57628639999996,11366.168286199998,4.0582364,3.7480448,552.1848444000001
3328215.2,3.4746368,627.6909684,5344.710079400001,9.131549199999998,3.0398464,733.3419918000001
3427312.4,6.0354816,453.1230356,26464.715185600002,0.2756444,3.1645695999999996,726.3782244
3630202.4,6.0966272,534.9412542,16848.6159456,7.8454331999999996,4.0361984,635.4928262
3779904.2,4.0260416,661.8009152,8878.2753052,1.8650722000000002,5.9189248,410.82535320000005
3830644.2,6.794451,604.7475402,41600.136901800004,1.9618715999999998,4.878950400000001,590.1659774
3892400.2,4.2661888,629.3035812,10833.530957,1.4397874,5.414092800000001,461.96827319999994
4116761.0,8.0159486,500.05371520000006,30974.237402400002,2.788348,4.4582912,648.5131362
4272673.6,4.0411456,679.524138,1716.8953002000003,7.854974400000001,3.9473152,729.6979647999999
4364665.0,4.402208,673.6450378000001,1999.2649568000002,17.3406534,4.9805312,796.517006
4419801.4,7.651775999999998,475.32989699999996,18890.0642396,15.560784000000002,3.0296064,1131.218337
4599196.8,9.2722434,506.5772432,35727.720845,10.945432,4.2012672,745.9879582
4859995.2,10.5593794,460.0284308,19562.0072264,2.3470226000000003,6.0090368,607.1412996
4998778.0,14.0631934,286.67650599999996,77524.86748039999,0.43117020000000006,7.371366399999999,483.21116
5143735.8,6.755891200000001,531.0740772,40132.8451782,1.521533,6.064742399999999,557.5671464
5359526.2,8.3349952,607.7235284,61220.1566834,3.2378260000000005,6.4743424,645.9319504
5416358.0,8.0054272,509.2366648,2536.9806639999997,1.3663755999999998,8.0154624,432.47317540000006
5707557.0,16.8758846,349.04870760000006,137781.4966248,1.9931472000000003,6.465536,650.1137418
6080362.0,6.213216,646.2632798,10958.963305599998,2.3521504,5.5443456,742.8119055999999
6410755.8,14.319161599999997,431.7921119999999,61878.676086399995,0.9572452,6.679551999999999,639.3113064
6712635.4,7.5638592000000004,626.2504626000001,7113.144128400001,13.374278999999998,6.6705408,741.5800768
7252128.4,11.0021248,604.473565,81555.3175116,25.3739148,7.050035199999999,823.0356353999999
7660404.4,14.1157694,455.05392599999993,77448.2564454,0.2800216,9.261056,558.2455514000001
8020859.4,6.909503999999998,748.054771,4083.8508056,2.375292,10.393600000000001,513.2451047999999
8513334.8,9.6458048,578.9331482,38034.8633058,4.929094600000001,6.4169984,1013.4285432
8843667.4,10.6852288,553.5036756,81214.0698792,8.880547400000001,6.7608576,999.6976702
9463609.4,8.8725504,704.1225658000001,14750.041967599998,68.0857492,7.747584000000001,959.0563006
10229720.0,11.4000448,622.5947324,93768.42084959999,2.1822057999999998,9.612288,715.0686956
10608219.6,9.1488192,745.1253160000001,2835.4191162,8.5177274,10.8242942,786.4259977999999
11252002.8,9.606528,751.535417,7471.653418,1.6604488,12.3820032,653.9198764
11850570.4,10.1931008,747.3906416000001,6842.095019400001,1.3840803999999998,15.712665800000002,483.5367622
13229683.8,19.8634626,579.6226170000001,32527.9886354,5.5544508,11.712512,828.7681278
13987853.2,38.024557800000004,460.7939488,23027.669372599998,17.294432999999998,15.637503599999999,868.650877
14614198.8,24.493759599999997,541.819656,100147.4234374,1.2374288,15.920333,601.8756556
15686568.8,36.104966600000004,473.80792,783.4831144,27.1552046,13.266124999999999,1077.4602122000001
16953351.2,50.55800980000001,379.7371648,45137.1246094,0.695843,28.273868600000004,419.9391372
17550675.0,14.0338368,800.3841908,26436.6566406,0.42488100000000006,33.03936,339.97124640000004
17588875.0,14.0692288,800.1066664000001,26564.9968748,0.42374900000000004,33.0909688,340.1798252
17684777.6,14.799890999999999,770.59464,21257.4184076,86.101238,28.098150200000003,556.367581
18802586.2,41.806835400000004,461.2947892,41661.1785156,0.7662122,20.7656956,582.995979
20042601.8,35.4480506,581.8803414,69829.12578120001,0.5499854000000001,28.204032600000005,503.91060819999996
20970595.2,63.65948160000001,353.4500686,46164.4055664,0.9898852,24.078745799999997,644.1322485999999
22222769.8,34.7014984,584.9025458,71059.3407714,2.9795196,25.633381999999994,632.4270394
23523277.2,47.739098,421.8814718,110094.816613,53.55813959999999,24.729190199999998,739.5735904000001
25588985.4,56.965036399999995,445.8999576,38511.6,0.7058684,29.763788999999996,581.2115268
27105612.8,46.22606699999999,570.8141528,52679.3679688,0.9322844,28.4542976,624.8606573999999
28795630.2,25.5733696,728.9506872,32183.185827599995,23.3902438,22.0692476,1054.1630168
31798955.8,28.7309956,718.14347,80624.7921876,0.667814,33.4528508,626.8572148000001
36358185.0,36.80275759999999,660.5883868000001,79893.34023439999,0.6751978000000001,42.57321,599.0185865999999
38826309.6,48.437933199999996,577.0811206000001,240152.7521486,0.5938749999999999,47.486771,568.7093558
45964441.0,44.247450400000005,686.9236198,52626.408722,16.2602838,54.45120000000001,647.0364088
57860175.8,55.717874800000004,702.1396004000001,111608.7484376,0.5431777999999999,73.952256,538.4641994
69200067.2,60.5579642,759.3108184,122299.340625,0.4759296,92.01971280000001,492.7524906
85560708.8,78.2394502,715.5060424,113008.6703126,0.5986672000000001,87.0690826,697.5778822
102024532.4,87.1687364,753.8430593999999,99591.253125,0.6579988,85.57547459999999,808.7744572
136326234.6,115.00053559999999,776.416753,51032.959375,0.858896,158.1756392,572.3079703999999
283073458.0,235.18515,770.316549,424105.9375,0.427174,197.35961899999998,917.9538039999999
