nnz,ASpT_time,ASpT,Sputnik_time,Sputnik,cuSPARSE_time,cuSPARSE,RoDe_time,RoDe
102201.6,0.3067776,283.5754472,0.22794239999999996,317.39949659999996,0.5074944,129.72054980000001,0.1939456,365.959734
107465.4,0.5444096,152.5625588,0.6313983999999999,204.78359659999998,0.582656,119.775832,0.2760704,281.64288319999997
111730.8,0.42920959999999997,212.10169439999999,0.7167999999999999,235.598351,0.5584895999999999,129.5735296,0.2732032,315.7403628
114294.8,0.277184,264.32043939999994,0.2168832,339.4644938,0.5490688,133.79970340000003,0.17981439999999999,408.8107278
118430.2,0.4390912,221.462995,1.5867904,220.13143980000004,0.5828608,130.7978144,0.3149824,267.59497819999996
122310.4,0.3313536,291.445314,0.5220352,296.84480579999996,0.5398528,146.1519906,0.22466560000000002,394.54669479999995
125515.2,0.3971328,224.6113098,0.5308416,251.3210192,0.570368,141.789997,0.2824192,317.96733820000003
129055.6,0.36186240000000003,266.7350512,0.38707199999999997,316.043725,0.6279168,132.3396452,0.23633920000000003,388.562029
135819.4,0.279872,332.09945619999996,0.2613248,357.74317959999996,0.6895616,130.87779619999998,0.22835200000000003,425.2752026
141647.0,0.2882496,362.6181854,0.2265088,419.6666474,0.6107136000000001,149.5231716,0.20049919999999996,471.49133759999995
144854.2,0.3937024,298.92673959999996,1.5480832,341.5469206,0.6152192,153.27194160000002,0.26357759999999997,389.67183839999996
147634.4,0.4097792,247.0491904,2.1450752,162.86973540000002,0.8065024000000001,130.14528339999998,0.3438592,283.7734644
149341.0,0.3161088,354.7965184,3.1705088,268.7299192,0.5799936000000001,165.0121232,0.278528,405.551324
153353.6,0.3415744,355.8349992,1.9718144,385.2721372,0.5830656000000001,169.1997888,0.23040000000000002,482.77618060000003
157770.6,0.40728960000000003,321.7973204,0.40652799999999994,377.7898396,0.6230015999999999,162.5283034,0.2342912,476.16898840000005
163982.8,0.42820479999999994,287.43189800000005,1.0043392,280.53860000000003,0.6520832000000001,161.27370079999997,0.28938240000000004,401.06855
171646.0,0.33538560000000006,329.457596,0.23347199999999999,470.94678480000005,0.6725631999999999,163.49919400000002,0.2134016,516.455951
175566.0,0.3041024,415.34082120000005,0.47943680000000005,455.08760839999997,0.5812224,193.71278900000001,0.22794240000000002,554.4121628
178143.0,0.4235456,321.4955576,2.0185088,355.03012219999994,0.7329791999999999,159.00973320000003,0.2818048,443.6563152
190232.4,0.4641856000000001,303.3533736,5.9244544,271.3777946,0.6854656,178.39262200000002,0.3155968,433.85115720000005
195283.4,0.5751808,299.65521720000004,3.4863104,258.7138042,0.6590464,191.0462626,0.33361919999999995,435.74725820000003
197491.4,0.4627776,338.8696506,1.4710784000000001,297.6910412,0.7528447999999999,169.1425548,0.311296,441.087233
200262.4,0.48556160000000004,338.78404420000004,0.3252224,418.18559079999994,0.7258112,176.97483219999998,0.26664959999999993,501.635773
203201.6,0.4827072,295.2865614,0.6447103999999999,333.6507334,0.6926336,188.05586540000002,0.2957312,488.90649840000003
205970.0,0.5338816,333.5755352,0.7165952,362.56992019999996,0.8957952,165.3823408,0.3457024,457.9887358
209855.0,0.5612160000000002,315.2667252,2.1569536,239.0453266,0.6823935999999999,198.08676759999997,0.3518464,427.1640424
215204.4,0.3838848,372.4127218,1.1190272,425.8173868,0.7141375999999999,193.5239316,0.26746879999999995,550.6302938
218206.8,0.45552639999999994,400.4541726,0.2963456,510.4267726,0.6955008,201.784201,0.2422784,621.146072
222275.2,0.6086463999999999,285.4558352,3.8285312000000005,123.00229420000001,0.7213056000000001,197.73326300000002,0.400384,370.02787559999996
227328.6,0.34675199999999995,431.7341200000001,1.1653119999999997,431.5401774,0.7368704,198.082707,0.2717696,573.4142274
232101.4,0.3759296,414.9461112,0.2543616,588.2532799999999,0.7167999999999999,208.4277504,0.21606399999999998,719.0652976
234247.6,0.33582720000000005,463.40385460000005,0.2648064,577.812273,0.7327743999999999,207.8244228,0.2248704,704.0729972000001
240398.0,0.5919744,289.181184,0.4382720000000001,373.2834214,0.9254912000000001,179.0662068,0.364544,446.57557799999995
250884.4,0.4774208,448.16211699999997,0.6944768,516.7922582,0.780288,212.31472759999997,0.2813952,639.8504532000001
257624.6,0.4512448,453.79455859999996,1.5443968,514.124984,0.8312832,205.2964246,0.2871296,641.2422094
275283.8,0.5308224000000001,424.1328738,0.4851712,508.345508,0.9187328000000001,199.3658506,0.3069952,634.0660906
286224.8,0.60464,324.55587679999996,0.5498879999999999,468.53544299999993,0.9220096,203.49702860000002,0.319488,611.810834
297376.4,0.5391424,398.680346,0.81408,453.7330462,0.8040448,238.44371,0.3588096,636.7844797999999
303657.6,0.5684096,479.2638602,1.411072,529.4303652000001,0.8835072,225.45949099999999,0.3291136,677.1685064000001
309692.0,0.4970752,430.7588842,0.6387712000000001,549.1113538,0.8749056,228.97182319999996,0.2912256,754.1400642000001
321618.2,0.3727232,559.8240132,0.3024896,687.0682340000001,0.8230912,253.97906619999998,0.2531328,823.4929823999998
325731.2,0.6605632,381.76032040000007,0.5326848,514.0617334000001,1.0080256,220.44488579999998,0.36638719999999997,650.8291388
328289.4,0.5394368,432.9918786,0.41041920000000004,558.1051084,0.9494528000000001,227.63552140000002,0.3078144,708.0834104
331431.8,0.6449792,414.30529039999993,0.7792640000000001,465.9800829999999,1.0954752,204.9314554,0.3936256,614.6820828
337184.6,0.6271424,369.1186454,0.7489535999999999,459.70945219999993,1.0506240000000002,211.43460199999998,0.38625279999999995,584.8921246
343217.6,0.6146432,401.66847020000006,1.2734464,529.724149,0.9803776,229.23951820000002,0.352256,689.9636038000001
351378.2,0.5156736000000001,472.008108,0.40509439999999997,579.3187688,0.9574400000000001,237.98934300000002,0.3414016,681.9476388
358424.0,1.1983679999999999,216.99153940000002,1.8620416000000002,248.67358379999996,1.2265472,191.658614,0.507904,461.6487458
373925.2,0.6547712,417.4017036,1.0696704000000001,456.5953318,1.006592,243.9127676,0.388096,664.1400160000001
380484.2,0.7595455999999999,370.49933980000003,5.0139136,337.6044148,0.9699327999999999,251.74231640000002,0.3917824,669.4626261999999
383963.2,0.48549120000000007,536.614674,0.3012608,818.4941358,0.887808,277.4109556,0.2394112,1039.142123
392772.4,0.6096576,461.435691,0.6131711999999999,528.9076762000001,0.958464,265.6885108,0.3637248,728.4434606000001
402840.2,0.67312,415.2373404,2.0406272000000003,439.424197,1.0153984,255.8652642,0.38379519999999995,703.5489785999999
415822.8,1.2582528,310.89467920000004,0.7636991999999999,466.8351044000001,1.5466495999999998,189.3725096,0.6141951999999999,516.7622423999999
423815.6,0.6174016,452.0251134,0.407552,698.9165294,1.0952704,261.49698520000004,0.34897920000000004,812.7772552
429735.2,0.6318400000000001,524.4558058,0.41779200000000005,713.5771846,1.1337728,257.2737588,0.37826560000000004,808.9715588
444092.6,0.727104,407.63396359999996,1.1808767999999998,449.0788758,1.1556864,252.3845072,0.43868160000000006,691.2977558
466766.0,0.8895296,365.7834744,0.5296128,590.2327772,1.4276608000000002,214.19464480000002,0.4896768000000001,649.4706892
476977.8,1.1637568000000003,473.6739874,1.083392,566.7078338,1.1227136,277.31631980000003,0.41246720000000003,835.7267248
491715.6,0.8394432000000001,451.18692300000004,6.5847296,605.774415,1.874944,238.4580232,0.4591616,798.4909292
503336.2,0.825568,446.03524400000003,1.994752,389.26866420000005,1.2861440000000002,259.251242,0.4808704,734.3309442000001
514796.8,1.0803391999999998,505.41722739999994,0.7180288,709.9175812,1.271808,271.6617852,0.4497408,877.9588539999999
531155.4,0.9043968,409.38074859999995,1.6420864000000002,446.57531179999995,1.1206656,305.5136664,0.4691967999999999,762.8979968
546860.4,0.9885183999999999,354.3156374,1.2179456,450.242689,1.4917631999999998,238.76574599999998,0.5554176000000001,638.9371732000001
554664.4,0.8407039999999999,592.1443294,1.2414976,714.259541,1.26976,294.80475340000004,0.4476928,900.2488251999999
559355.2,0.7607936000000001,517.0955257999999,1.6553984000000004,560.3219714,1.1956224,300.33880200000004,0.42496,879.4308447999999
564924.4,1.0160384,473.334695,0.9023488000000001,655.6113287999999,1.5149056,264.67097640000003,0.5337088,833.7848408
571834.4,0.9070271999999999,479.99884539999994,0.567296,679.4511178,1.5593472,245.10665039999998,0.507904,765.8814365999999
585405.6,0.7673152,577.8250212,0.4882432,805.933718,1.3037568,296.5415728,0.4302848,925.144685
594397.0,1.0451840000000001,385.5278226,0.7211008,545.2531422,1.6054272,243.7740248,0.5572608,700.9584206000001
601201.4,1.4420799999999998,274.881992,6.544793799999999,309.65904,1.6683008000000001,245.3276406,0.6645760000000001,600.1013432
610559.4,1.0604543999999998,501.1935588,11.783577600000001,508.3844422,1.3309951999999998,308.3922396,0.5156864,909.548783
633955.2,1.2715392,377.817763,12.5648898,220.73785920000006,1.8085887999999997,233.24667540000002,0.7178240000000001,581.3210425999999
650805.2,1.0195776,458.70516740000005,6.3819776,661.9787915999999,1.7719296,252.306761,0.50688,888.0607714000001
667701.0,1.0564672000000002,433.3772854,1.1583488000000002,628.138789,1.5706111999999999,284.629553,0.5730304,802.7181029999999
690332.6,1.0332416,484.97499180000005,0.6727679999999999,740.5469366,1.8962432,248.7479264,0.5849088,826.4688094
709591.4,1.4642047999999999,320.81922180000004,1.6148479999999998,441.8751295999999,2.1919744000000003,210.60675080000001,0.7471104,638.4380046
715926.8,0.8641535999999999,578.6967440000001,2.9157376,580.3795196,1.3502464,341.2861264,0.49745920000000005,969.9566527999999
726676.0,1.3169920000000002,434.5622436,2.5806848000000002,440.9454874,2.4387584,220.33147300000002,0.7346176,658.3650749999999
742096.8,0.9073087999999998,549.4713954000001,0.5486592,877.9357497999999,1.5220736000000001,315.863926,0.4716544,1019.7970445999999
761753.0,0.8856576,606.7680549999999,0.5433344,940.3177462,1.6013312,314.70068979999996,0.4429824,1177.9606961999998
