nnz,ASpT_time,ASpT,Sputnik_time,Sputnik,cuSPARSE_time,cuSPARSE,RoDe_time,RoDe
102201.6,0.8479936,439.72393700000003,0.8226815999999999,347.33354959999997,0.9140224,293.93612659999997,0.6592512,426.58246799999995
107465.4,1.4384704,215.404378,1.8184192000000003,225.4017398,1.2222464000000002,233.8711132,0.9037824000000001,327.2462598
111730.8,1.1878848,324.1236922,2.0357119999999997,258.27739299999996,1.0805248,279.372187,0.8626175999999999,368.48143819999996
114294.8,0.728032,409.42755040000003,0.7929856,376.280617,1.0301440000000002,286.5963436,0.6465536000000001,454.975421
118430.2,1.2278527999999997,266.397983,4.0318976,199.1814888,1.271808,242.464323,0.9238528,352.7053226
122310.4,0.8786944,373.4355484000001,1.6142336,295.8323674,1.1630592,287.24283479999997,0.7661568,422.5749014000001
125515.2,1.1875392000000002,286.653734,1.5126528000000001,257.041269,1.1716608000000002,283.947271,0.9117695999999998,356.627781
129055.6,1.1080704000000001,315.1767202,1.3723648,277.8350422,1.2750847999999997,266.6697244,0.8620032000000002,394.0945604
135819.4,1.1319168,341.79164039999995,1.4647296,280.00881860000004,1.5761408,234.93476900000002,0.9981952,379.86177080000004
141647.0,0.9464256000000001,468.44148779999995,1.0842112,364.0099766,1.371136,280.082574,0.8220671999999999,473.5207324
144854.2,1.0279808000000001,459.55512980000003,3.7373952000000004,318.57584499999996,1.2267519999999998,332.8340872,0.9068544000000001,437.71080659999996
147634.4,1.4734144,306.51888479999997,5.1912704,121.4459916,1.6584704000000001,257.4492126,1.1538431999999998,335.95900919999997
149341.0,0.9627904,445.9199204,7.340236999999999,257.990806,1.1866112000000002,329.68817079999997,0.9797632000000001,414.5312122
153353.6,0.9896383999999999,477.4710988,4.768768,350.84275,1.1862016,341.3285656,0.8747008000000001,473.4065964
157770.6,1.0914367999999999,407.01085,1.3338624,356.1452418,1.2466176,326.81374900000003,0.8235008,495.98168079999994
163982.8,1.2608320000000002,352.0816957999999,2.6290176,244.31234919999997,1.5382528,285.0689056,1.071104,396.8156244
171646.0,1.2578432000000002,350.505436,1.2511231999999999,351.30360399999995,1.4766080000000001,297.6687624,0.9658368000000002,455.77236700000003
175566.0,0.8678208000000002,589.0898958,1.5503360000000002,405.5829194,1.0438656,441.75116640000005,0.9224192,517.2219210000001
178143.0,1.5275648,325.44598740000004,5.705933,249.07046860000005,1.7993728,261.09143159999996,1.1853824,396.745932
190232.4,1.4688128,345.9979548,14.0193794,223.74524259999998,1.6865279999999998,290.482729,1.2126208000000003,407.6900508
