Dataset,ASpT_time,ASpT_gflops
bayer04,0.487392,835.569548
bbmat,3.400704,1333.726324
bcircuit,1.680448,572.126271
bcsstk17,0.800768,1370.364420
bcsstk18,0.407488,936.642087
bcsstk25,0.564384,1144.144729
bcsstk29,0.940032,1687.058814
bcsstk30,3.831808,1365.240481
bcsstk31,2.655232,1139.043599
bcsstk32,4.147200,1243.642560
bcsstk35,2.847744,1303.634489
bcsstk36,2.114560,1383.946804
bcsstk37,2.186240,1336.038667
bcsstk39,4.378240,1221.630725
bcsstm36,0.808640,1014.977440
belgium_osm,25.287457,313.825410
bfly,1.036576,485.556741
blockqp1,2.071552,790.945364
bloweya,1.128448,340.310796
bloweybl,1.055744,290.979617
bmw3_2,23.678976,1220.445205
bmw7st_1,15.223808,1234.221238
bmwcra_1,20.605951,1322.367733
bodyy4,0.386848,806.935225
bodyy5,0.405760,815.653017
bodyy6,0.418912,823.454294
bone010,135.667709,1352.317312
boneS01,13.213696,1300.982688
boneS10,109.694977,1294.491001
boyd1,4.220928,734.613625
boyd2,11.967488,320.954258
brack2,2.640000,710.902275
brainpc2,1.410048,325.698981
bratu3d,0.780352,570.150089
bundle1,1.220608,1616.822572
bundle_adj,39.068672,1324.145605
c-42,0.705536,400.163276
c-43,0.975872,324.435998
c-45,0.768000,581.506662
c-46,1.055744,316.190576
c-47,1.190912,454.430349
c-48,1.183744,359.169564
c-49,1.321984,304.109206
c-50,1.367040,362.593623
c-51,1.265664,410.699844
c-52,0.883712,587.242183
c-53,1.733632,549.635273
c-54,1.809408,554.178001
c-55,1.858560,555.716264
c-56,1.912832,509.769801
c-57,1.970176,526.503383
c-58,2.340864,604.283698
c-59,1.711104,718.934755
c-60,1.618944,472.134711
c-61,1.843200,430.577785
c-62,2.494464,574.038401
c-62ghs,2.679808,534.336092
c-63,1.886208,589.989124
c-64,2.454528,748.686872
c-64b,2.424832,757.855752
c-65,2.136064,432.080526
c-66,2.418688,528.161503
c-66b,2.429952,525.713252
c-67,2.907136,468.417583
c-67b,2.922496,465.955663
c-68,2.724864,531.760615
c-69,2.863104,557.913070
c-70,3.033088,556.200208
c-71,3.289088,669.017744
c-72,3.208192,564.601002
c-73,5.721088,572.433334
c-73b,5.723136,572.228490
c-big,12.193792,491.478614
ca-AstroPh,1.589248,638.144353
ca-CondMat,1.023200,467.705379
ca-HepPh,1.197056,506.864818
ca2010,17.105888,522.204797
cage10,0.398880,966.835127
cage11,1.763104,812.707787
cage12,6.135072,848.122396
cage13,23.312960,821.307906
cage14,85.519165,812.141856
cage15,317.322510,800.292582
caidaRouterLevel,8.283392,376.466300
cant,7.548992,1358.976174
case39,2.763776,965.320467
case9,0.557056,680.018370
cat_ears_4_4,0.604224,563.025079
cbuckle,1.698848,1019.442817
cca,1.082432,329.365567
ccc,1.119136,337.302498
cfd1,4.120192,1136.017880
cfd2,6.772928,1167.149363
ch7-7-b5,0.905696,598.325283
ch7-8-b3,1.018240,591.326224
ch7-8-b4,3.829312,471.712924
ch7-8-b5,4.047584,535.530126
ch7-9-b3,2.205632,491.379167
ch7-9-b4,8.639104,470.448793
ch7-9-b5,12.009024,541.493612
ch8-8-b3,2.453984,490.722021
ch8-8-b4,10.222816,471.190695
ch8-8-b5,15.844224,547.228619
channel-500x100x100-b050,216.794312,1007.999809
chem_master1,0.994720,517.808599
chipcool0,0.741952,970.068142
chipcool1,0.739328,973.511045
circuit5M,244.766724,622.560872
circuit5M_dc,86.102272,570.683362
circuit_4,3.664896,214.867281
cit-HepPh,1.915904,563.305706
cit-HepTh,1.610752,560.723145
cit-Patents,123.690269,341.890329
citationCiteseer,13.491200,438.955204
ckt11752_dc_1,2.112512,403.573658
ckt11752_tr_0,2.108416,404.357682
cnr-2000,11.859968,694.213424
co2010,4.840672,515.405595
co9,1.080320,259.836493
coAuthorsCiteseer,9.889056,421.513034
coAuthorsDBLP,10.913280,458.679823
coPapersCiteseer,64.099327,1280.949585
coPapersDBLP,69.449730,1123.951563
cond-mat-2003,1.140640,538.775134
cond-mat-2005,1.643424,547.362179
conf5_4-8x8-05,4.158560,1180.056538
conf5_4-8x8-10,4.165024,1178.225122
conf5_4-8x8-15,4.167104,1177.637024
conf5_4-8x8-20,4.161408,1179.248884
conf6_0-8x8-20,4.169344,1177.004282
conf6_0-8x8-30,4.170464,1176.688166
conf6_0-8x8-80,4.169216,1177.040359
consph,11.826176,1301.082379
cont-201,1.942016,578.427365
cont-300,4.336032,583.431868
cont11_l,35.193214,391.566319
cont1_l,37.052032,485.855059
cop20k_A,7.104160,945.683588
copter1,0.517760,1043.579771
copter2,2.458464,791.338492
crankseg_1,18.626560,1458.797400
crankseg_2,24.903681,1454.446705
crashbasis,7.008896,639.339639
crplat2,1.673088,1470.348139
crystk02,1.498112,1655.131620
crystk03,3.288864,1363.089450
crystm02,0.652864,1266.170023
crystm03,1.337216,1117.583979
ct2010,1.711840,503.003261
ct20stif,5.483520,1259.786641
cvxbqp1,1.805632,496.179777
cvxqp3,0.433760,722.756200
cyl6,1.859360,983.379754
cz10228,0.325280,809.648768
cz20468,0.562560,937.774708
cz40948,1.595584,661.261868
d_pretok,7.011488,599.399206
darcy003,11.285120,476.661260
dawson5,2.573824,1005.348148
dbic1,4.399104,629.564112
dbir1,2.798592,985.203956
dbir2,2.990080,991.574447
dblp-2010,9.834624,420.496389
dc1,4.414464,444.442125
dc2,4.210688,465.950863
dc3,4.214784,465.498040
de2010,0.608832,487.989066
debr,22.830240,470.314932
degme,22.918144,907.860230
delaunay_n15,0.821952,612.156049
delaunay_n16,1.691776,594.915626
delaunay_n17,3.396256,592.729505
delaunay_n18,6.772096,594.549668
delaunay_n19,13.536256,594.909985
delaunay_n20,26.935392,597.946081
delaunay_n21,53.830654,598.395273
delaunay_n22,107.596672,598.757267
deltaX,1.672032,378.823755
denormal,3.736960,792.069889
dictionary28,1.135424,401.501600
dielFilterV2clx,55.830528,1160.507313
dielFilterV2real,106.896385,1162.431423
dielFilterV3clx,71.375870,1179.511966
dielFilterV3real,196.562943,1163.105356
dixmaanl,1.507744,509.366910
e18,0.656928,609.736468
e40r0100,1.050624,1348.835266
ecl32,1.836320,530.333699
ecology1,24.019745,532.468603
ecology2,24.014303,532.588302
email-Enron,2.327552,404.379661
email-EuAll,6.928736,155.196441
engine,11.500544,1047.563255
enron,2.971648,237.890250
epb2,0.702400,637.911591
epb3,1.919040,618.475916
eu-2005,45.581310,1080.310287
ex11,1.739776,1614.108285
ex19,0.572768,1161.535336
ex35,0.580576,1006.263568
fcondp2,22.015232,1313.338367
fe_body,1.442016,581.351439
fe_ocean,3.401376,616.549348
fe_rotor,4.396832,771.384199
fe_tooth,3.329120,696.059612
fem_filter,4.372480,1013.586671
fem_hifreq_circuit,46.444546,1115.576563
filter3D,7.123872,972.838708
finan512,2.808320,544.204184
finance256,1.340320,570.124869
fl2010,11.498432,522.376665
flickr,40.619007,619.987283
flower_7_4,0.879232,588.784401
flower_8_4,1.635552,587.374129
foldoc,0.406400,757.404734
fome12,1.278816,285.319924
fome13,2.198816,331.880130
fome20,1.330176,447.742496
fome21,2.350528,506.759604
ford1,0.366528,709.453458
ford2,2.468064,564.977748
fullb,24.022017,1247.716947
fxm3_16,1.858336,540.357145
fxm4_6,1.227776,1038.039991
g7jac040,0.470016,624.569713
g7jac040sc,0.471040,623.211943
g7jac050sc,0.589824,685.720462
g7jac060,0.685056,759.775817
g7jac060sc,0.685056,759.775817
g7jac080,1.002496,750.704798
g7jac080sc,1.008640,746.131942
g7jac100,1.402880,701.890534
g7jac100sc,1.404928,700.867362
g7jac120,1.755136,693.255537
g7jac120sc,1.756160,692.851304
g7jac140,2.065408,701.482403
g7jac140sc,2.064384,701.830363
g7jac160,2.465792,681.702674
g7jac160sc,2.395136,701.812706
g7jac180,2.712576,705.243511
g7jac180sc,2.711552,705.509844
g7jac200,3.015680,711.320865
g7jac200sc,3.018752,710.596992
ga2010,7.007296,518.063361
garon2,0.708000,1412.364285
gas_sensor,3.962944,1100.347208
gearbox,18.278400,1271.765237
graphics,0.446944,675.615382
great-britain_osm,136.859451,305.140541
gridgena,1.815936,721.905982
gsm_106857,67.344383,827.134243
gupta1,4.122624,1343.895952
gupta2,7.934976,1370.591672
gupta3,13.740032,1737.111877
gyro,1.807360,1446.400807
gyro_k,1.823744,1433.406748
gyro_m,0.830944,1048.811181
halfb,25.037825,1266.596529
hangGlider_4,0.416768,918.501197
hangGlider_5,1.051648,377.911385
hcircuit,6.508960,201.793277
helm2d03,14.459520,485.448579
helm3d01,1.329120,825.220151
hi2010,0.695200,457.080765
hollywood-2009,254.800903,1144.273012
hood,23.915775,1152.678340
hugetrace-00000,107.039139,329.049368
hugetric-00000,135.866333,329.114923
hugetric-00010,155.244293,326.038216
hugetric-00020,167.753479,325.987744
human_gene1,50.208767,1257.833839
human_gene2,34.828289,1328.089164
hvdc1,0.797632,513.459052
hvdc2,5.973568,577.380035
iChem_Jacobian,13.276224,797.791942
ia2010,5.106304,511.954461
ibm_matrix_2,3.931136,688.076341
id2010,3.771136,494.375121
igbt3,0.494880,1210.506327
il2010,10.711136,517.314682
image_interp,5.032096,362.057583
in-2004,50.767872,853.052415
in2010,6.368512,515.221276
inlet,0.630240,1333.629806
inline_1,78.127106,1206.365379
ins2,11.336704,621.326876
internet,2.476288,214.218953
invextr1_new,3.564544,1288.337417
italy_osm,113.020798,317.743000
jan99jac060,0.529632,614.739927
jan99jac060sc,0.535968,607.472679
jan99jac080,0.848608,517.431265
jan99jac080sc,0.848000,517.802270
jan99jac100,1.200480,460.321477
jan99jac100sc,1.203936,459.000087
jan99jac120,1.445824,460.717976
jan99jac120sc,1.445472,460.830178
jnlbrng1,1.072288,475.573710
juba40k,0.911136,407.248985
k1_san,2.521792,568.255224
k3plates,0.692928,1399.933467
karted,5.249024,863.416421
kim1,2.132192,1120.433486
kim2,25.725792,1127.461937
kkt_power,77.176353,484.713460
kneser_10_4_1,7.848416,323.653227
kron_g500-logn16,11.465728,1096.827070
kron_g500-logn17,25.214975,1038.454380
kron_g500-logn18,53.062656,1021.146097
kron_g500-logn19,116.091904,960.613056
kron_g500-logn20,248.143875,920.649624
kron_g500-logn21,515.947510,903.449135
ks2010,5.638720,509.300491
ky2010,3.986624,505.869547
la2010,6.465120,388.302631
laminar_duct3D,7.434240,1319.930121
language,10.612736,293.403616
largebasis,19.077921,746.090523
ldoor,103.873474,1146.563519
lhr10,0.566272,1051.686219
lhr10c,0.564224,1055.503621
lhr11,0.564224,1060.530844
lhr11c,0.560128,1068.286156
lhr14,0.695296,1133.497808
lhr14c,0.875520,900.169600
lhr17,0.841728,1161.724491
lhr17c,0.835584,1170.266565
lhr34,2.051072,953.587174
lhr34c,2.046976,955.495206
lhr71,4.274176,915.244344
lhr71c,4.307968,908.065100
li,2.475008,1396.678728
light_in_tissue,1.150048,903.940552
ljournal-2008,310.085632,652.397991
lowThrust_10,1.228800,462.510395
lowThrust_11,1.300480,440.553147
lowThrust_12,0.549888,1045.591220
lowThrust_13,0.536576,1072.981924
lowThrust_4,0.604160,681.978801
lowThrust_5,0.703488,721.866820
lowThrust_6,1.202176,441.543876
lowThrust_7,0.609280,888.911779
lowThrust_8,0.838656,660.699017
lowThrust_9,1.064960,527.858172
lp1,13.197312,318.788787
lp_ken_18,4.211808,217.701689
lp_nug20,0.879072,887.626941
lp_nug30,6.159232,651.634475
lp_osa_60,5.095424,707.432150
lp_pds_10,0.764480,360.334871
lp_pds_20,1.330976,447.473370
lpl1,1.630208,515.131905
lpl3,1.165312,220.836985
lung2,2.366176,532.912133
luxembourg_osm,2.035712,300.970824
m133-b3,4.171040,491.495639
m14b,10.996608,781.747638
m_t1,18.041857,1383.956182
ma2010,3.829216,519.198081
mac_econ_fwd500,6.651328,490.109012
majorbasis,7.011456,639.106193
mario001,1.006944,524.119902
mario002,11.279168,476.912788
mark3jac040,0.455552,637.454325
mark3jac040sc,0.457824,634.290918
mark3jac060,0.808992,540.152665
mark3jac060sc,0.808928,540.195411
mark3jac080,1.234240,472.813046
mark3jac080sc,1.231616,473.820404
mark3jac100,1.548096,471.644154
mark3jac100sc,1.551712,470.545039
mark3jac120,1.851904,473.424100
mark3jac120sc,1.861152,471.071667
mark3jac140,2.163872,472.912260
mark3jac140sc,2.185696,468.190294
matrix-new_3,8.192000,837.109335
matrix_9,6.501376,835.387443
mc2depi,10.230464,525.545665
md2010,3.508608,511.019649
me2010,1.791904,479.277111
memchip,65.069153,582.674208
memplus,1.098752,293.918913
mi2010,7.718720,523.391239
minsurfo,1.003648,519.377608
mip1,15.201280,1743.485895
mixtank_new,3.909632,1306.339063
mk12-b3,0.914112,582.230642
mk12-b4,1.827680,436.802943
mk13-b5,3.519968,589.685355
mn2010,6.126080,512.788129
mo2010,8.164576,519.416354
mod2,1.893312,270.168681
mono_500Hz,12.909568,998.708667
mouse_gene,61.568001,1204.461149
mri1,1.835264,822.742378
mri2,1.673536,870.641354
ms2010,4.185952,513.706011
msc10848,1.870848,1682.783305
msc23052,2.270208,1302.226049
msdoor,44.441601,1165.952456
mt2010,3.263776,500.950448
mult_dcop_01,1.102848,448.644361
mult_dcop_02,1.095680,451.579440
mult_dcop_03,1.098752,450.177065
n4c6-b10,5.485184,679.729283
n4c6-b11,2.859136,743.895751
n4c6-b12,1.038880,820.243346
n4c6-b5,1.239200,642.226987
n4c6-b6,3.140928,594.009408
n4c6-b7,4.831264,691.877568
n4c6-b8,7.016768,653.084271
n4c6-b9,6.566304,727.332248
nasasrb,5.533440,1238.641659
nc2010,7.069344,512.996280
ncvxbqp1,1.802912,496.928348
ncvxqp3,2.607520,490.852530
ncvxqp5,2.178240,499.445851
ncvxqp7,3.072736,479.020231
nd12k,21.915648,1661.170255
nd2010,3.223744,497.068564
nd24k,44.864513,1638.533832
nd6k,10.433536,1692.343773
ne2010,4.589568,509.735594
neos,9.843840,397.059763
neos1,3.073824,499.361849
neos2,3.032736,578.297182
neos3,25.792225,203.970827
net100,3.785728,1374.898574
net125,5.079040,1298.991923
net150,5.911552,1351.636941
net4-1,6.193152,1009.311764
net50,1.554432,1556.653457
net75,2.737152,1392.817009
netherlands_osm,40.018974,312.330308
nh2010,1.412032,425.236819
nj2010,4.044288,525.327236
nlpkkt120,220.471069,1124.524992
nlpkkt80,64.877502,1132.657047
nm2010,4.178784,509.067531
nmos3,0.782816,1264.257053
ns3Da,3.902464,1101.809917
nsct,2.112512,845.538007
nug08-3rd,0.505760,751.235664
nv2010,2.174176,490.997459
ny2010,8.221760,532.298772
obstclae,0.979872,516.267927
offshore,13.370496,812.329105
oh2010,8.592704,526.806753
ohne2,24.352768,1163.016675
oilpan,8.862240,1039.105401
ok2010,6.374016,511.736867
olafu,1.777376,1462.155041
olesnik0,3.324672,573.046896
onera_dual,2.199968,487.804601
onetone1,1.443840,604.765946
onetone2,1.168512,498.692086
opt1,3.165184,1561.513254
or2010,4.764128,526.339891
p010,1.148928,262.923341
p2p-Gnutella31,1.256736,301.259380
pa2010,9.893024,532.664480
packing-500x100x100-b050,96.979645,923.284514
para-10,14.094336,983.790717
para-4,13.883392,982.119020
para-5,14.099456,983.433449
para-6,14.106624,982.933750
para-7,14.108672,982.791034
para-8,14.085120,984.434373
para-9,14.113792,982.434492
parabolic_fem,22.002369,427.546690
patents,88.434883,433.371563
patents_main,4.973216,288.749587
pattern1,17.510401,1363.074794
pcrystk02,1.502208,1650.618615
pcrystk03,3.277504,1367.813960
pct20stif,5.480448,1260.492860
pdb1HYS,7.200768,1544.640573
pds-100,6.514656,430.685072
pds-30,1.818816,479.446863
pds-40,2.891968,413.216189
pds-50,3.564480,424.334672
pds-60,4.267520,431.647875
pds-70,4.915328,434.085048
pds-80,5.466688,434.492419
pds-90,6.009664,432.002211
pds10,0.581504,658.850994
pfinan512,2.805056,544.837418
pkustk01,1.894400,1323.486486
pkustk02,1.190912,1741.186574
pkustk03,6.358016,1260.434850
pkustk04,8.467456,1275.444452
pkustk05,4.288512,1316.346634
pkustk06,5.031936,1308.388235
pkustk07,4.182016,1480.658705
pkustk08,5.809152,1421.942063
pkustk09,3.160064,1282.922885
pkustk10,8.551712,1289.917036
pkustk11,10.458112,1277.272133
pkustk12,14.954496,1286.003288
pkustk13,13.512704,1253.566810
pkustk14,27.940865,1359.351288
pli,2.484224,1391.497275
pltexpa,0.758848,482.614482
poisson3Da,0.766816,1177.688906
poisson3Db,6.536192,930.185266
pre2,24.442881,624.139280
preferentialAttachment,4.585472,558.268187
psse0,0.413664,633.910400
psse2,0.480864,613.626154
pwt,1.289568,647.374899
pwtk,24.237440,1228.847820
qa8fk,3.798944,1119.016823
qa8fm,3.804064,1117.510694
raefsky3,2.584960,1474.392681
raefsky4,2.304000,1476.234508
rail_20209,0.467680,762.137518
rail_79841,2.874528,493.311526
rajat09,0.610656,442.584483
rajat10,0.821536,406.039027
rajat15,1.994752,569.267183
rajat16,4.111360,399.227266
rajat17,4.108288,399.525816
rajat18,3.776512,328.865925
rajat20,3.875840,399.633427
rajat21,12.218368,396.700064
rajat22,2.197504,229.804282
rajat23,4.386816,325.010502
rajat24,11.474944,434.641036
rajat25,3.833856,405.472077
rajat26,2.502656,255.014323
rajat28,3.842048,404.607550
rajat29,22.659073,549.786448
rajat30,25.140224,628.831503
rajat31,112.136322,463.806969
ramage02,4.901888,1496.945928
rel8,5.778144,364.114823
rel9,180.403168,335.847697
relat8,6.929600,492.833266
relat9,256.040009,389.493329
rgg_n_2_15_s0,1.282752,639.584874
rgg_n_2_16_s0,2.699424,648.912591
rgg_n_2_17_s0,5.515584,676.486001
rgg_n_2_18_s0,11.363744,697.137239
rgg_n_2_19_s0,23.351871,716.910502
rgg_n_2_20_s0,48.008350,734.978272
rgg_n_2_21_s0,98.817795,750.659682
rgg_n_2_22_s0,201.209213,772.524733
ri2010,0.635776,506.341870
rim,2.031616,1278.920128
rlfprim,1.353504,606.361706
rma10,4.869120,1248.160327
roadNet-CA,40.333313,351.199215
roadNet-PA,22.345119,353.299420
roadNet-TX,28.412704,346.285205
route,1.439744,367.677810
s3dkq4m2,10.155136,1215.294490
s3dkt3m2,8.171296,1175.928521
s4dkt3m2,8.158784,1177.731910
sc2010,4.411584,518.292217
sc205-2r,0.883104,357.253314
scagr7-2r,0.760448,404.447074
scfxm1-2b,0.610048,466.017628
scfxm1-2r,1.172672,483.300756
scircuit,4.802784,511.136078
sctap1-2r,0.871712,547.310286
sd2010,2.182400,481.785340
sgpf5y6,6.591072,323.142963
shallow_water1,1.665536,503.658148
shallow_water2,1.667296,503.126484
shar_te2-b2,4.711904,326.308852
shar_te2-b3,4.176480,490.855479
shermanACb,1.230848,301.890610
ship_001,8.276992,1436.419055
ship_003,16.125952,1283.660483
shipsec1,15.858688,1261.284275
shipsec5,20.561920,1259.100587
shipsec8,13.528064,1259.064248
shock-9,0.773120,472.119214
shuttle_eddy,0.304800,870.122824
shyy161,1.761216,479.322638
sinc15,0.965632,1507.226902
sinc18,1.675264,1488.120415
skirt,0.430880,1167.590021
sls,35.626049,488.940500
smallworld,3.763520,680.211546
sme3Da,2.018304,1109.699331
sme3Db,4.740096,1123.926852
sme3Dc,7.004160,1150.824573
smt,6.560768,1464.485690
